item_id,page,from_store_number,from_store_name,to_store_number,to_store_name,sku,description,style_color,vendor,vendor_sku,category_code,category_name,from_mtd_turns_raw,from_mtd_turns,to_mtd_turns_raw,to_mtd_turns,size_grid,quantity_breakdown_json,total_quantity,report_total_quantity
423,83,30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,HR23257NV,ZapDpPmAm6PuEAGL 5,PMED/AZUL,CEVE,HR23257_NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"3,4",3.4,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
424,83,30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,JK620BN,ZapMetRedSinKADI 6,PLAN/CAFE,FJIN,JK620_BROWN PU,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""42"", ""quantity"": 1}]",1,1
425,83,30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,PD3249939TN,ZapPtAm6CosPuLOREN 1,PLAN/TAN,GVIT,PD3249939_TAN,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
426,83,30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,YSZ100118BKPU,ZapTaMetPuLOREN 5,TACO/NEGR,GYUS,YSZ100118_BLACK PU,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
427,83,30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,325571DCF,ZapPtMetPuLOREN 1,PLAN/COFF,HUPS,325571_DARK COFFEE,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
428,83,30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,GINOPLNLACUPBN,ZapPtMetCueCLAUD 2,TCON/CAFE,IDLO,GINOPLNLACUP_BROWN,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""42.5"", ""quantity"": 1}]",1,1
429,83,30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,KOSPENNYNV,ZapPtMetCueCLAUD 2,TCON/AZUL,IDLO,KOSPENNY_NAVY,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""42.5"", ""quantity"": 1}]",1,1
430,83,30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,PIPERTRUMLINBK,ZapPtMetCueCLAUD 2,PLAN/NEGR,IDLO,PIPERTRUMLIN_BLACK,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""42.5"", ""quantity"": 1}]",1,1
431,84,30,Unlimited CityMall T,29,Unlimited GaleriasSP,NEDLACEWH,ZapPtAm5PuEAGLE 1,PLAN/BLAN,CWIT,NEDLACE_WHITE,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,1 | 1.5 | 2 | 2.5 | 3 | 3.5 | 4.5 | 5 | 5.5 | 6 | 10 | 11 | 12 | 12.5 | 13 | 10.5 | 11.5 | 13.5,"[{""row"": """", ""column"": ""2"", ""quantity"": 1}]",1,1
432,84,30,Unlimited CityMall T,29,Unlimited GaleriasSP,ADENTRUEMOCCBD,ZapPtMetCueCLAUD 2,TCON/BORD,IDLO,SLIPON_BORDO,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""42"", ""quantity"": 1}]",1,1
433,84,30,Unlimited CityMall T,29,Unlimited GaleriasSP,RIOSNTCML,BotTaAm3CueCLAUD 2,TCON/CAME,IDLO,RIOSNT_CAMEL,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""43"", ""quantity"": 1}]",1,1
434,85,99,BODEGA GENERAL,2,UNLIMITED C. 2000,EVER609WH,ZapDpPmAm7PuCAMP 2,PMED/BLAN,CEVE,EVER609_WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"3,4",3.4,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
435,85,99,BODEGA GENERAL,2,UNLIMITED C. 2000,EVER723GYNV,ZapDpPmAm7PuCAMP 6,PLAN/GRIS,CEVE,EVER723_GREY NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
436,85,99,BODEGA GENERAL,2,UNLIMITED C. 2000,EVER784BN,ZapDpPmAm6PuCAMP A,PMED/CAFE,CEVE,EVER784_BROWN,541,Zap.Deportivo Hombre,"0,0",0.0,"3,4",3.4,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
437,85,99,BODEGA GENERAL,2,UNLIMITED C. 2000,EVER786BN,ZapPtAm3PuCAMPL A,PLAN/CAFE,CEVE,EVER786_BROWN,514,Zap Casl Pu Plant,"0,0",0.0,"2,2",2.2,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
438,85,99,BODEGA GENERAL,2,UNLIMITED C. 2000,R3083BKPU,ZapMetRdLisLOREN 8,TCON/NEGR,GYUS,R3083_BLACK PU,512,Zap Vest PU Plant H,"0,0",0.0,"2,2",2.2,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
439,85,99,BODEGA GENERAL,2,UNLIMITED C. 2000,R3084BKPU,ZapMetRdLisLOREN 8,TCON/CAFE,GYUS,R3084_BLACK PU,512,Zap Vest PU Plant H,"0,0",0.0,"2,7",2.7,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
440,86,99,BODEGA GENERAL,5,UNLIMITED FORHIM,PD328516WHBNPU,ZapDpPtAm6CAMPL 8,PLAN/BLANC,GVIT,PD328516_WHITE BROWN,541,Zap.Deportivo Hombre,"0,0",0.0,"1,6",1.6,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
441,86,99,BODEGA GENERAL,5,UNLIMITED FORHIM,PD330253WHLT,ZapDpPtAm6CAMPL 8,PLAN/BLAN,GVIT,PD330253_WHITE MESH,541,Zap.Deportivo Hombre,"0,0",0.0,"1,6",1.6,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
442,86,99,BODEGA GENERAL,5,UNLIMITED FORHIM,PY331372BKPU,ZapTcAm4LisCAMPL 8,TACO/NEGR,GVIT,PY331372_BLACK PU,502,Zap Vest Cuero Plant,"0,0",0.0,"1,6",1.6,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
443,86,99,BODEGA GENERAL,5,UNLIMITED FORHIM,MNELSONSLIPBK,ZapTcMetPuROBER 2,TACO/NEGR,NJES,MNELSONSLIP_BLACK,513,Zap Casl PU Tacon H,"0,0",0.0,"2,8",2.8,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
444,86,99,BODEGA GENERAL,5,UNLIMITED FORHIM,12257195BKWH,ZapDpPtAm6PuJACK 5,PLAN/NEGR,PBET,12257195_BLACK WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"3,0",3.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""44"", ""quantity"": 1}]",1,1
445,87,99,BODEGA GENERAL,6,UNLIMITED Centro,EVER723GYNV,ZapDpPmAm7PuCAMP 6,PLAN/GRIS,CEVE,EVER723_GREY NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
446,87,99,BODEGA GENERAL,6,UNLIMITED Centro,EVER784BN,ZapDpPmAm6PuCAMP A,PMED/CAFE,CEVE,EVER784_BROWN,541,Zap.Deportivo Hombre,"0,0",0.0,"2,7",2.7,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
447,87,99,BODEGA GENERAL,6,UNLIMITED Centro,EVER787BK,ZapPtAm3PuCAMPL A,PLAN/NEGR,CEVE,EVER787_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
448,87,99,BODEGA GENERAL,6,UNLIMITED Centro,450502KHNV,ZapDpPtAm6PuLOREN 1,PLAN/KAKI,MKIN,450502_KHAKI NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"8,0",8.0,065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 115 | 120 | 130 | 140 | 150 | 060 | 050 | 040,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
449,88,99,BODEGA GENERAL,12,UNLIMITED MEGAMALLSP,EVER780AWH,ZapDpPmAm5PuCAMP A,PMED/BLAN,CEVE,EVER780_ALL WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"3,4",3.4,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
450,88,99,BODEGA GENERAL,12,UNLIMITED MEGAMALLSP,EVER788BK,ZapDpPtAm5PuCAMPL A,PLAN/NEGR,CEVE,EVER788_BLACK,541,Zap.Deportivo Hombre,"0,0",0.0,"6,9",6.9,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
451,88,99,BODEGA GENERAL,12,UNLIMITED MEGAMALLSP,R90001BK,ZapDepRedAm5JOIA 5,PLAN/NEGR,FJIN,R90001_BLACK PU,541,Zap.Deportivo Hombre,"0,0",0.0,"2,2",2.2,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""45"", ""quantity"": 1}]",1,1
452,88,99,BODEGA GENERAL,12,UNLIMITED MEGAMALLSP,B8802BKWH,ZapDpAm6RedJOIA 5,PLAN/BLAN,FSAR,B8802_BLACK WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"2,2",2.2,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""41"", ""quantity"": 1}]",1,1
453,88,99,BODEGA GENERAL,12,UNLIMITED MEGAMALLSP,VZ-02M-BKTE,DepAm5RedSinCONF 3,PLAN/NEGR,NJES,VZ02M_ALL BLACK TELA,541,Zap.Deportivo Hombre,"0,0",0.0,"2,7",2.7,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
454,89,99,BODEGA GENERAL,13,UNLIMITED MIRAFLORES,OBTSTANWH,ZapPtVelPuAEGLE 6,PLAN/BLAN,CWIT,OBTSTAN_WHITE,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,025 | 030 | 035 | 040 | 045 | 050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110,"[{""row"": """", ""column"": ""065"", ""quantity"": 1}]",1,1
455,89,99,BODEGA GENERAL,13,UNLIMITED MIRAFLORES,K1394BKPU,ZapTcAm3LisLOREN 8,TCON/NEGR,GYUS,K1394_BLACK PU,511,Zap Vest PU Tacon H,"0,0",0.0,"1,6",1.6,27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44,"[{""row"": """", ""column"": ""29"", ""quantity"": 1}]",1,1
456,89,99,BODEGA GENERAL,13,UNLIMITED MIRAFLORES,ZHCF10001BK,ZapPtMetLisLOREN 6,PLAN/NEGR,GYUS,ZHCF10001_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"1,6",1.6,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
457,89,99,BODEGA GENERAL,13,UNLIMITED MIRAFLORES,MKIMBERBKPU,BurAm7RedSinCOMF 6,CHIQ/NEGR,NJES,MKIMBER_BLACK PU,518,Burritos PU H,"0,0",0.0,"2,7",2.7,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
458,90,99,BODEGA GENERAL,14,UNLIMITED METROMALL,EVER721BKWH,ZapDpPmAm8PuCAMP 6,PLAN/BLAN,CEVE,EVER721_BLACK WHITE,541,Zap.Deportivo Hombre,"0,0",0.0,"2,2",2.2,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
459,90,99,BODEGA GENERAL,14,UNLIMITED METROMALL,EVER780WHBKRD,ZapDpPmAm5PuCAMP A,PMED/BLAN,CEVE,EVER780_WHITE BK RED,541,Zap.Deportivo Hombre,"0,0",0.0,"2,2",2.2,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
460,90,99,BODEGA GENERAL,14,UNLIMITED METROMALL,EVER783BK,ZapDpPmAm6PuCAMP A,PMED/NEGR,CEVE,EVER783_BLACK,541,Zap.Deportivo Hombre,"0,0",0.0,"2,2",2.2,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
461,90,99,BODEGA GENERAL,14,UNLIMITED METROMALL,STRIPESWHNV,ZapDpPtAm5PuEAGLE 1,PLAN/BLAN,CWIT,STRIPES_WHITE NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
462,90,99,BODEGA GENERAL,14,UNLIMITED METROMALL,XW28146NV,BotTaAm5PuLOREN Z,TACO/AZUL,GNEW,XW28146_NAVY,527,Bota Casual PU Homb,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
463,90,99,BODEGA GENERAL,14,UNLIMITED METROMALL,DB2400082WHLT,ZapDpPtAm6CAMPL 8,PLAN/BLAN,GVIT,DB2400082_WHITE MESH,541,Zap.Deportivo Hombre,"0,0",0.0,"1,6",1.6,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
464,90,99,BODEGA GENERAL,14,UNLIMITED METROMALL,PY327998BKPU,ZapPtAm4LisCAMPL 8,PLAN/NEGR,GVIT,PY327998_BLACK PU,504,Zap Casl Cuero Plant,"0,0",0.0,"1,6",1.6,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
465,90,99,BODEGA GENERAL,14,UNLIMITED METROMALL,R3086BKPU,ZapMetRdLisLOREN 8,TCON/NEGR,GYUS,R3086_BLACK PU,512,Zap Vest PU Plant H,"0,0",0.0,"2,7",2.7,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
466,91,99,BODEGA GENERAL,28,UNLIMITED LASCASCADA,EVER786KH,ZapPtAm3PuCAMPL A,PLAN/KAKI,CEVE,EVER786_KHAKI,514,Zap Casl Pu Plant,"0,0",0.0,"2,2",2.2,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
467,91,99,BODEGA GENERAL,28,UNLIMITED LASCASCADA,OBTSTANWH,ZapPtVelPuAEGLE 6,PLAN/BLAN,CWIT,OBTSTAN_WHITE,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,025 | 030 | 035 | 040 | 045 | 050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110,"[{""row"": """", ""column"": ""065"", ""quantity"": 1}]",1,1
468,92,99,BODEGA GENERAL,29,Unlimited GaleriasSP,JK671NV,ZapTomRedSinKADI 7,PLAN/AZUL,FJIN,JK671_NAVY SUEDE,542,Zap Tipo Toms Hombre,"0,0",0.0,"3,4",3.4,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""41"", ""quantity"": 1}]",1,1
469,92,99,BODEGA GENERAL,29,Unlimited GaleriasSP,ZHCF10001BK,ZapPtMetLisLOREN 6,PLAN/NEGR,GYUS,ZHCF10001_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"1,6",1.6,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
470,92,99,BODEGA GENERAL,29,Unlimited GaleriasSP,ZHCF2002BK,ZapPtAm4LisLOREN 6,PLAN/NEGR,GYUS,ZHCF2002_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"1,8",1.8,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
471,93,99,BODEGA GENERAL,30,Unlimited CityMall T,PD328516WHBNPU,ZapDpPtAm6CAMPL 8,PLAN/BLANC,GVIT,PD328516_WHITE BROWN,541,Zap.Deportivo Hombre,"0,0",0.0,"1,6",1.6,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
472,93,99,BODEGA GENERAL,30,Unlimited CityMall T,R3084BKPU,ZapMetRdLisLOREN 8,TCON/CAFE,GYUS,R3084_BLACK PU,512,Zap Vest PU Plant H,"0,0",0.0,"2,7",2.7,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
473,93,99,BODEGA GENERAL,30,Unlimited CityMall T,12203642WHBN,ZapDpPtAm7PuJACK 5,PLAN/BLAN,PBET,12203642_WHITE BROWN,541,Zap.Deportivo Hombre,"0,0",0.0,"4,8",4.8,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""43"", ""quantity"": 1}]",1,1
